,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
1521,JP.19,Kanagawa,Kanagawa,19,JPN
1522,JP.18,Kagoshima,Kagoshima,18,JPN
1523,JP.17,Kagawa,Kagawa,17,JPN
1524,JP.15,Ishikawa,Ishikawa,15,JPN
1525,JP.13,Hyōgo,Hyogo,13,JPN
1526,JP.11,Hiroshima,Hiroshima,11,JPN
1527,JP.10,Gunma,Gunma,10,JPN
1528,JP.09,Gifu,Gifu,09,JPN
1529,JP.07,Fukuoka,Fukuoka,07,JPN
1530,JP.06,Fukui,Fukui,06,JPN
1531,JP.05,Ehime,Ehime,05,JPN
1532,JP.01,Aichi,Aichi,01,JPN
1533,JP.44,Yamagata,Yamagata,44,JPN
1534,JP.24,Miyagi,Miyagi,24,JPN
1535,JP.16,Iwate,Iwate,16,JPN
1536,JP.14,Ibaraki,Ibaraki,14,JPN
1537,JP.08,Fukushima,Fukushima,08,JPN
1538,JP.04,Chiba,Chiba,04,JPN
1539,JP.02,Akita,Akita,02,JPN
1540,JP.12,Hokkaido,Hokkaido,12,JPN
1541,JP.03,Aomori,Aomori,03,JPN
1542,KE.55,West Pokot County,West Pokot County,55,KEN
1543,KE.54,Wajir County,Wajir County,54,KEN
1544,KE.52,Uasin Gishu County,Uasin Gishu County,52,KEN
1545,KE.51,Turkana County,Turkana County,51,KEN
1546,KE.50,Trans Nzoia,Trans Nzoia,50,KEN
1547,KE.49,Tharaka - Nithi,Tharaka - Nithi,49,KEN
1548,KE.48,Tana River County,Tana River County,48,KEN
1549,KE.46,Siaya County,Siaya County,46,KEN
1550,KE.45,Samburu County,Samburu County,45,KEN
1551,KE.05,Nairobi County,Nairobi County,05,KEN
1552,KE.38,Murang'A,Murang'A,38,KEN
1553,KE.37,Mombasa County,Mombasa County,37,KEN
1554,KE.35,Meru County,Meru County,35,KEN
1555,KE.34,Marsabit County,Marsabit County,34,KEN
1556,KE.33,Mandera County,Mandera County,33,KEN
1557,KE.29,Laikipia,Laikipia,29,KEN
1558,KE.28,Kwale County,Kwale County,28,KEN
1559,KE.27,Kitui County,Kitui County,27,KEN
1560,KE.26,Kisumu County,Kisumu County,26,KEN
1561,KE.25,Kisii County,Kisii County,25,KEN
1562,KE.24,Kirinyaga County,Kirinyaga County,24,KEN
1563,KE.23,Kilifi County,Kilifi County,23,KEN
1564,KE.22,Kiambu County,Kiambu County,22,KEN
1565,KE.21,Kericho County,Kericho County,21,KEN
1566,KE.20,Kakamega County,Kakamega County,20,KEN
1567,KE.18,Isiolo County,Isiolo County,18,KEN
1568,KE.16,Garissa County,Garissa County,16,KEN
1569,KE.15,Embu County,Embu County,15,KEN
1570,KE.13,Busia County,Busia County,13,KEN
1571,KE.12,Bungoma County,Bungoma County,12,KEN
1572,KE.10,Baringo,Baringo,10,KEN
1573,KE.43,Nyandarua County,Nyandarua County,43,KEN
1574,KE.53,Vihiga County,Vihiga County,53,KEN
1575,KE.30,Lamu,Lamu,30,KEN
1576,KE.31,Machakos County,Machakos County,31,KEN
1577,KE.32,Makueni County,Makueni County,32,KEN
1578,KE.14,Elegeyo-Marakwet,Marakwet District,14,KEN
1579,KE.47,Taita Taveta,Taita Taveta,47,KEN
1580,KE.19,Kajiado County,Kajiado County,19,KEN
1581,KE.44,Nyeri County,Nyeri County,44,KEN
1582,KE.17,Homa Bay County,Homa Bay County,17,KEN
1583,KE.11,Bomet County,Bomet County,11,KEN
1584,KE.36,Migori County,Migori County,36,KEN
1585,KE.39,Nakuru County,Nakuru County,39,KEN
1586,KE.41,Narok County,Narok County,41,KEN
1587,KE.42,Nyamira county,Nyamira county,42,KEN
1588,KE.40,Nandi,Nandi,40,KEN
1589,KG.08,Osh Region,Osh Region,08,KGZ
1590,KG.09,Batken,Batken,09,KGZ
1591,KG.06,Talas Region,Talas Region,06,KGZ
1592,KG.04,Naryn Region,Naryn Region,04,KGZ
1593,KG.07,Issyk-Kul,Issyk-Kul,07,KGZ
1594,KG.01,Bishkek,Bishkek,01,KGZ
1595,KG.03,Jalal-Abad Region,Jalal-Abad Region,03,KGZ
1596,KG.02,Chuy Region,Chuy Region,02,KGZ
1597,KG.10,Osh City,Osh City,10,KGZ
1598,KH.12,Pursat,Pursat,12,KHM
1599,KH.29,Battambang,Battambang,29,KHM
1600,KH.19,Takeo,Takeo,19,KHM
1601,KH.18,Svay Rieng,Svay Rieng,18,KHM
1602,KH.17,Stung Treng,Stung Treng,17,KHM
1603,KH.27,Ŏtâr Méanchey,Otar Meanchey,27,KHM
1604,KH.24,Siem Reap,Siem Reap,24,KHM
1605,KH.23,Ratanakiri,Ratanakiri,23,KHM
1606,KH.14,Prey Veng,Prey Veng,14,KHM
1607,KH.13,Preah Vihear,Preah Vihear,13,KHM
1608,KH.22,Phnom Penh,Phnom Penh,22,KHM
1609,KH.30,Pailin,Pailin,30,KHM
1610,KH.10,Mondolkiri,Mondolkiri,10,KHM
1611,KH.09,Kratie,Kratie,09,KHM
1612,KH.26,Kep,Kep,26,KHM
1613,KH.08,Koh Kong,Koh Kong,08,KHM
1614,KH.07,Kandal,Kandal,07,KHM
1615,KH.21,Kampot,Kampot,21,KHM
1616,KH.05,Kampong Thom,Kampong Thom,05,KHM
1617,KH.04,Kampong Speu Province,Kampong Speu Province,04,KHM
1618,KH.03,Kampong Chhnang,Kampong Chhnang,03,KHM
1619,KH.02,Kampong Cham,Kampong Cham,02,KHM
1620,KH.28,Preah Sihanouk,Preah Sihanouk,28,KHM
1621,KH.25,Banteay Meanchey,Banteay Meanchey,25,KHM
1622,KH.31,Tboung Khmum,Tboung Khmum,31,KHM
1623,KI.01,Gilbert Islands,Gilbert Islands,01,KIR
1624,KI.02,Line Islands,Line Islands,02,KIR
1625,KI.03,Phoenix Islands,Phoenix Islands,03,KIR
1626,KM.03,Mohéli,Moheli,03,COM
1627,KM.02,Grande Comore,Grande Comore,02,COM
1628,KM.01,Anjouan,Anjouan,01,COM
1629,KN.15,Trinity Palmetto Point,Trinity Palmetto Point,15,KNA
1630,KN.13,Middle Island,Middle Island,13,KNA
1631,KN.12,Saint Thomas Lowland,Saint Thomas Lowland,12,KNA
1632,KN.11,Saint Peter Basseterre,Saint Peter Basseterre,11,KNA
1633,KN.10,Saint Paul Charlestown,Saint Paul Charlestown,10,KNA
1634,KN.09,Saint Paul Capesterre,Saint Paul Capesterre,09,KNA
1635,KN.08,Saint Mary Cayon,Saint Mary Cayon,08,KNA
1636,KN.07,Saint John Figtree,Saint John Figtree,07,KNA
1637,KN.06,Saint John Capesterre,Saint John Capesterre,06,KNA
1638,KN.05,Saint James Windwa,Saint James Windwa,05,KNA
1639,KN.04,Saint George Gingerland,Saint George Gingerland,04,KNA
1640,KN.03,Saint George Basseterre,Saint George Basseterre,03,KNA
1641,KN.02,Saint Anne Sandy Point,Saint Anne Sandy Point,02,KNA
1642,KN.01,Christ Church Nichola Town,Christ Church Nichola Town,01,KNA
1643,KP.12,Pyongyang,Pyongyang,12,PRK
1644,KP.15,South Pyongan,South Pyongan,15,PRK
1645,KP.11,P'yŏngan-bukto,P'yongan-bukto,11,PRK
1646,KP.09,Kangwŏn-do,Kangwon-do,09,PRK
1647,KP.06,South Hwanghae,South Hwanghae,06,PRK
1648,KP.07,North Hwanghae,North Hwanghae,07,PRK
1649,KP.03,South Hamgyong,South Hamgyong,03,PRK
1650,KP.13,Yanggang-do,Yanggang-do,13,PRK
1651,KP.17,North Hamgyong,North Hamgyong,17,PRK
1652,KP.01,Chagang,Chagang,01,PRK
1653,KP.18,Rason,Rason,18,PRK
1654,KP.14,Nampo,Nampo,14,PRK
1655,KP.19,Kaesong,Kaesong,19,PRK
1656,KR.21,Ulsan,Ulsan,21,KOR
1657,KR.19,Daejeon,Daejeon,19,KOR
1658,KR.15,Daegu,Daegu,15,KOR
1659,KR.11,Seoul,Seoul,11,KOR
1660,KR.10,Busan,Busan,10,KOR
1661,KR.14,Gyeongsangbuk-do,Gyeongsangbuk-do,14,KOR
1662,KR.13,Gyeonggi-do,Gyeonggi-do,13,KOR
1663,KR.18,Gwangju,Gwangju,18,KOR
1664,KR.06,Gangwon-do,Gangwon-do,06,KOR
1665,KR.12,Incheon,Incheon,12,KOR
1666,KR.17,Chungcheongnam-do,Chungcheongnam-do,17,KOR
1667,KR.05,North Chungcheong,North Chungcheong,05,KOR
1668,KR.16,Jeollanam-do,Jeollanam-do,16,KOR
1669,KR.03,Jeollabuk-do,Jeollabuk-do,03,KOR
1670,KR.01,Jeju-do,Jeju-do,01,KOR
1671,KR.20,Gyeongsangnam-do,Gyeongsangnam-do,20,KOR
1672,KR.22,Sejong-si,Sejong-si,22,KOR
1673,KW.08,Hawalli,Hawalli,08,KWT
1674,KW.02,Al Asimah,Al Asimah,02,KWT
1675,KW.05,Al Jahra Governorate,Al Jahra Governorate,05,KWT
1676,KW.07,Al Farwaniyah,Al Farwaniyah,07,KWT
1677,KW.04,Al Aḩmadī,Al Ahmadi,04,KWT
1678,KW.09,Mubārak al Kabīr,Mubarak al Kabir,09,KWT
1679,KY.10346796,George Town,George Town,10346796,CYM
1680,KY.10375968,West Bay,West Bay,10375968,CYM
1681,KY.10375969,Bodden Town,Bodden Town,10375969,CYM
1682,KY.10375970,North Side,North Side,10375970,CYM
1683,KY.10375971,East End,East End,10375971,CYM
1684,KY.10375972,Sister Island,Sister Island,10375972,CYM
1685,KZ.07,Batys Qazaqstan,Batys Qazaqstan,07,KAZ
1686,KZ.09,Mangghystaū,Mangghystau,09,KAZ
1687,KZ.06,Atyrau Oblisi,Atyrau Oblisi,06,KAZ
1688,KZ.04,Aktyubinskaya Oblast’,Aktyubinskaya Oblast',04,KAZ
1689,KZ.15,East Kazakhstan,East Kazakhstan,15,KAZ
1690,KZ.03,Aqmola,Aqmola,03,KAZ
1691,KZ.16,North Kazakhstan,North Kazakhstan,16,KAZ
1692,KZ.11,Pavlodar Region,Pavlodar Region,11,KAZ
1693,KZ.14,Qyzylorda,Qyzylorda,14,KAZ
1694,KZ.13,Qostanay,Qostanay,13,KAZ
1695,KZ.12,Karaganda,Karaganda,12,KAZ
1696,KZ.17,Zhambyl,Zhambyl,17,KAZ
1697,KZ.10,Turkistan,Turkistan,10,KAZ
1698,KZ.02,Almaty,Almaty,02,KAZ
1699,KZ.01,Almaty Oblysy,Almaty Oblysy,01,KAZ
1700,KZ.1537272,Shymkent,Shymkent,1537272,KAZ
1701,KZ.08,Baikonur,Baikonur,08,KAZ
1702,KZ.05,Astana,Astana,05,KAZ
1703,KZ.12510143,Abai Region,Abai Region,12510143,KAZ
1704,KZ.12510144,Jetisu Region,Jetisu Region,12510144,KAZ
1705,KZ.12510145,Ulytau Region,Ulytau Region,12510145,KAZ
1706,LA.14,Xiangkhoang,Xiangkhoang,14,LAO
1707,LA.13,Xiagnabouli,Xiagnabouli,13,LAO
1708,LA.27,Vientiane,Vientiane,27,LAO
1709,LA.20,Savannakhet Province,Savannakhet Province,20,LAO
1710,LA.19,Salavan Province,Salavan Province,19,LAO
1711,LA.18,Phôngsali,Phongsali,18,LAO
1712,LA.07,Oudômxai,Oudomxai,07,LAO
1713,LA.17,Luang Prabang Province,Luang Prabang Province,17,LAO
1714,LA.16,Loungnamtha,Loungnamtha,16,LAO
1715,LA.15,Khammouane Province,Khammouane Province,15,LAO
1716,LA.03,Houaphan,Houaphan,03,LAO
1717,LA.02,Champasak Province,Champasak Province,02,LAO
1718,LA.01,Attapu,Attapu,01,LAO
1719,LA.26,Xékong,Xekong,26,LAO
1720,LA.22,Bokeo,Bokeo,22,LAO
1721,LA.23,Bolikhamsai,Bolikhamsai,23,LAO
1722,LA.24,Vientiane Prefecture,Vientiane Prefecture,24,LAO
1723,LA.28,Xaisomboun,Xaisomboun,28,LAO
1724,LB.05,Mont-Liban,Mont-Liban,05,LBN
1725,LB.04,Beyrouth,Beyrouth,04,LBN
1726,LB.09,Liban-Nord,Liban-Nord,09,LBN
1727,LB.06,South Governorate,South Governorate,06,LBN
1728,LB.08,Béqaa,Beqaa,08,LBN
1729,LB.07,Nabatîyé,Nabatiye,07,LBN
1730,LB.10,Aakkâr,Aakkar,10,LBN
1731,LB.11,Baalbek-Hermel Governorate,Baalbek-Hermel Governorate,11,LBN
1732,LC.10,Vieux-Fort,Vieux-Fort,10,LCA
1733,LC.09,Soufrière,Soufriere,09,LCA
1734,LC.08,Micoud,Micoud,08,LCA
1735,LC.07,Laborie,Laborie,07,LCA
1736,LC.06,Gros-Islet,Gros-Islet,06,LCA
1737,LC.05,Dennery,Dennery,05,LCA
1738,LC.04,Choiseul,Choiseul,04,LCA
1739,LC.03,Castries,Castries,03,LCA
1740,LC.01,Anse-la-Raye,Anse-la-Raye,01,LCA
1741,LC.12,Canaries,Canaries,12,LCA
1742,LI.11,Vaduz,Vaduz,11,LIE
1743,LI.10,Triesenberg,Triesenberg,10,LIE
1744,LI.09,Triesen,Triesen,09,LIE
1745,LI.08,Schellenberg,Schellenberg,08,LIE
1746,LI.07,Schaan,Schaan,07,LIE
1747,LI.06,Ruggell,Ruggell,06,LIE
1748,LI.05,Planken,Planken,05,LIE
1749,LI.04,Mauren,Mauren,04,LIE
1750,LI.03,Gamprin,Gamprin,03,LIE
1751,LI.02,Eschen,Eschen,02,LIE
1752,LI.01,Balzers,Balzers,01,LIE
1753,LK.36,Western Province,Western Province,36,LKA
1754,LK.35,Uva Province,Uva Province,35,LKA
1755,LK.34,Southern Province,Southern Province,34,LKA
1756,LK.33,Sabaragamuwa Province,Sabaragamuwa Province,33,LKA
1757,LK.32,North Western Province,North Western Province,32,LKA
1758,LK.30,North Central Province,North Central Province,30,LKA
1759,LK.29,Central Province,Central Province,29,LKA
1760,LK.38,Northern Province,Northern Province,38,LKA
1761,LK.37,Eastern Province,Eastern Province,37,LKA
1762,LR.10,Sinoe County,Sinoe County,10,LBR
1763,LR.09,Nimba,Nimba,09,LBR
1764,LR.14,Montserrado County,Montserrado County,14,LBR
1765,LR.13,Maryland County,Maryland County,13,LBR
1766,LR.20,Lofa County,Lofa County,20,LBR
1767,LR.19,Grand Gedeh County,Grand Gedeh County,19,LBR
1768,LR.12,Grand Cape Mount County,Grand Cape Mount County,12,LBR
1769,LR.11,Grand Bassa County,Grand Bassa County,11,LBR
1770,LR.01,Bong County,Bong County,01,LBR
1771,LR.15,Bomi County,Bomi County,15,LBR
1772,LR.16,Grand Kru County,Grand Kru County,16,LBR
1773,LR.17,Margibi County,Margibi County,17,LBR
1774,LR.18,River Cess County,River Cess County,18,LBR
1775,LR.21,Gbarpolu County,Gbarpolu County,21,LBR
1776,LR.22,River Gee County,River Gee County,22,LBR
1777,LS.19,Thaba-Tseka,Thaba-Tseka,19,LSO
1778,LS.18,Quthing,Quthing,18,LSO
1779,LS.17,Qacha's Nek District,Qacha's Nek District,17,LSO
1780,LS.16,Mokhotlong District,Mokhotlong District,16,LSO
1781,LS.15,Mohale's Hoek District,Mohale's Hoek District,15,LSO
1782,LS.14,Maseru District,Maseru District,14,LSO
1783,LS.13,Mafeteng District,Mafeteng District,13,LSO
1784,LS.12,Leribe,Leribe,12,LSO
1785,LS.11,Butha-Buthe,Butha-Buthe,11,LSO
1786,LS.10,Berea,Berea,10,LSO
1787,LT.56,Alytus,Alytus,56,LTU
1788,LT.57,Kaunas,Kaunas,57,LTU
1789,LT.58,Klaipėda County,Klaipeda County,58,LTU
1790,LT.59,Marijampolė County,Marijampole County,59,LTU
1791,LT.60,Panevėžys,Panevezys,60,LTU
1792,LT.61,Siauliai,Siauliai,61,LTU
1793,LT.62,Tauragė County,Taurage County,62,LTU
1794,LT.63,Telsiai,Telsiai,63,LTU
1795,LT.64,Utena,Utena,64,LTU
1796,LT.65,Vilnius,Vilnius,65,LTU
1797,LU.WI,Wiltz,Wiltz,WI,LUX
1798,LU.VD,Vianden,Vianden,VD,LUX
1799,LU.RM,Remich,Remich,RM,LUX
1800,LU.RD,Redange,Redange,RD,LUX
1801,LU.ME,Mersch,Mersch,ME,LUX
1802,LU.LU,Luxembourg,Luxembourg,LU,LUX
1803,LU.GR,Grevenmacher,Grevenmacher,GR,LUX
1804,LU.ES,Esch-sur-Alzette,Esch-sur-Alzette,ES,LUX
1805,LU.EC,Echternach,Echternach,EC,LUX
1806,LU.DI,Diekirch,Diekirch,DI,LUX
1807,LU.CL,Clervaux,Clervaux,CL,LUX
1808,LU.CA,Capellen,Capellen,CA,LUX
1809,LV.33,Ventspils Municipality,Ventspils Municipality,33,LVA
1810,LV.32,Ventspils,Ventspils,32,LVA
1811,LV.31,Valmiera,Valmiera,31,LVA
1812,LV.30,Valka,Valka,30,LVA
1813,LV.29,Tukums Municipality,Tukums Municipality,29,LVA
1814,LV.28,Talsi Municipality,Talsi Municipality,28,LVA
1815,LV.27,Saldus Rajons,Saldus Rajons,27,LVA
1816,LV.25,Riga,Riga,25,LVA
1817,LV.24,Rēzekne Municipality,Rezekne Municipality,24,LVA
1818,LV.23,Rēzekne,Rezekne,23,LVA
1819,LV.22,Preiļu novads,Preilu novads,22,LVA
1820,LV.21,Ogre,Ogre,21,LVA
1821,LV.20,Madona Municipality,Madona Municipality,20,LVA
1822,LV.19,Ludza Municipality,Ludza Municipality,19,LVA
1823,LV.18,Limbaži Municipality,Limbazi Municipality,18,LVA
1824,LV.16,Liepāja,Liepaja,16,LVA
1825,LV.15,Kuldīga Municipality,Kuldiga Municipality,15,LVA
1826,LV.14,Krāslava Municipality,Kraslava Municipality,14,LVA
1827,LV.13,Jūrmala,Jurmala,13,LVA
1828,LV.12,Jelgava Municipality,Jelgava Municipality,12,LVA
1829,LV.11,Jelgava,Jelgava,11,LVA
1830,LV.10,Jēkabpils Municipality,Jekabpils Municipality,10,LVA
1831,LV.09,Gulbene Municipality,Gulbene Municipality,09,LVA
1832,LV.08,Dobele Municipality,Dobele Municipality,08,LVA
1833,LV.06,Daugavpils,Daugavpils,06,LVA
1834,LV.05,Cēsis Municipality,Cesis Municipality,05,LVA
1835,LV.04,Bauska Municipality,Bauska Municipality,04,LVA
1836,LV.03,Balvi Municipality,Balvi Municipality,03,LVA
1837,LV.02,Alūksne Municipality,Aluksne Municipality,02,LVA
1838,LV.01,Aizkraukle Municipality,Aizkraukle Municipality,01,LVA
1839,LV.95,Mārupe,Marupe,95,LVA
1840,LV.A2,Olaine,Olaine,A2,LVA
1841,LV.80,Ķekava,Kekava,80,LVA
1842,LV.C3,Salaspils Municipality,Salaspils Municipality,C3,LVA
1843,LV.34,Ādaži,Adazi,34,LVA
1844,LV.90,Līvāni,Livani,90,LVA
1845,LV.E1,Varakļāni Municipality,Varaklani Municipality,E1,LVA
1846,LV.B5,Ropaži Municipality,Ropazi Municipality,B5,LVA
1847,LV.C7,Sigulda Municipality,Sigulda Municipality,C7,LVA
1848,LV.C5,Saulkrasti Municipality,Saulkrasti Municipality,C5,LVA
1849,LV.D1,Smiltene Municipality,Smiltene Municipality,D1,LVA
1850,LV.DN,South Kurzeme Municipality,South Kurzeme Municipality,DN,LVA
1851,LV.AN,Augšdaugava Municipality,Augsdaugava Municipality,AN,LVA
1852,LY.70,Darnah,Darnah,70,LBY
1853,LY.69,Banghāzī,Banghazi,69,LBY
1854,LY.66,Al Marj,Al Marj,66,LBY
1855,LY.65,Al Kufrah,Al Kufrah,65,LBY
1856,LY.63,Al Jabal al Akhḑar,Al Jabal al Akhdar,63,LBY
1857,LY.77,Tripoli,Tripoli,77,LBY
1858,LY.76,Surt,Surt,76,LBY
1859,LY.75,Sabha District,Sabha District,75,LBY
1860,LY.74,Nālūt,Nalut,74,LBY
1861,LY.73,Murzuq District,Murzuq District,73,LBY
1862,LY.72,Mişrātah,Misratah,72,LBY
1863,LY.71,Ghāt,Ghat,71,LBY
1864,LY.68,Az Zāwiyah,Az Zawiyah,68,LBY
1865,LY.78,Ash Shāţiʼ,Wadi ash Shati',78,LBY
1866,LY.64,Al Jufrah,Al Jufrah,64,LBY
1867,LY.67,An Nuqāţ al Khams,An Nuqat al Khams,67,LBY
1868,LY.79,Al Buţnān,Al Butnan,79,LBY
1869,LY.80,Jabal al Gharbi,Jabal al Gharbi,80,LBY
1870,LY.81,Al Jafārah,Al Jafarah,81,LBY
1871,LY.82,Al Marqab,Al Marqab,82,LBY
1872,LY.83,Al Wāḩāt,Al Wahat,83,LBY
1873,LY.84,Wādī al Ḩayāt,Wadi al Hayat,84,LBY
1874,MA.01,Tanger-Tetouan-Al Hoceima,Tanger-Tetouan-Al Hoceima,01,MAR
1875,MA.02,Oriental,Oriental,02,MAR
1876,MA.03,Fès-Meknès,Fes-Meknes,03,MAR
1877,MA.04,Rabat-Salé-Kénitra,Rabat-Sale-Kenitra,04,MAR
1878,MA.05,Béni Mellal-Khénifra,Beni Mellal-Khenifra,05,MAR
1879,MA.06,Casablanca-Settat,Casablanca-Settat,06,MAR
1880,MA.07,Marrakesh-Safi,Marrakesh-Safi,07,MAR
1881,MA.08,Drâa-Tafilalet,Draa-Tafilalet,08,MAR
1882,MA.09,Souss-Massa,Souss-Massa,09,MAR
1883,MA.10,Guelmim-Oued Noun,Guelmim-Oued Noun,10,MAR
1884,MA.11,Laâyoune-Sakia El Hamra,Laayoune-Sakia El Hamra,11,MAR
1885,MA.12,Dakhla-Oued Ed-Dahab,Dakhla-Oued Ed-Dahab,12,MAR
1886,MC.00,Municipality of Monaco,Municipality of Monaco,00,MCO
1887,MD.73,Raionul Edineţ,Raionul Edinet,73,MDA
1888,MD.92,Ungheni,Ungheni,92,MDA
1889,MD.91,Teleneşti,Telenesti,91,MDA
1890,MD.90,Taraclia,Taraclia,90,MDA
1891,MD.88,Ştefan-Vodă,Stefan-Voda,88,MDA
1892,MD.89,Strășeni,Straseni,89,MDA
1893,MD.87,Soroca District,Soroca District,87,MDA
1894,MD.84,Rîşcani,Riscani,84,MDA
1895,MD.83,Rezina,Rezina,83,MDA
1896,MD.82,Orhei,Orhei,82,MDA
1897,MD.81,Raionul Ocniţa,Raionul Ocnita,81,MDA
1898,MD.59,Anenii Noi,Anenii Noi,59,MDA
1899,MD.80,Nisporeni,Nisporeni,80,MDA
1900,MD.79,Leova,Leova,79,MDA
1901,MD.85,Sîngerei,Singerei,85,MDA
1902,MD.69,Criuleni,Criuleni,69,MDA
1903,MD.78,Ialoveni,Ialoveni,78,MDA
1904,MD.57,Chișinău Municipality,Chisinau Municipality,57,MDA
1905,MD.67,Căuşeni,Causeni,67,MDA
1906,MD.65,Cantemir,Cantemir,65,MDA
1907,MD.66,Călăraşi,Calarasi,66,MDA
1908,MD.64,Cahul,Cahul,64,MDA
1909,MD.76,Glodeni,Glodeni,76,MDA
1910,MD.75,Floreşti,Floresti,75,MDA
1911,MD.74,Fălești,Falesti,74,MDA
1912,MD.72,Dubăsari District,Dubasari District,72,MDA
1913,MD.71,Drochia,Drochia,71,MDA
1914,MD.70,Donduşeni,Donduseni,70,MDA
1915,MD.68,Cimişlia,Cimislia,68,MDA
1916,MD.63,Briceni,Briceni,63,MDA
1917,MD.61,Basarabeasca,Basarabeasca,61,MDA
1918,MD.77,Hînceşti,Hincesti,77,MDA
1919,MD.86,Şoldăneşti,Soldanesti,86,MDA
1920,MD.58,Transnistria,Transnistria,58,MDA
1921,MD.51,Gagauzia,Gagauzia,51,MDA
1922,MD.62,Bender Municipality,Bender Municipality,62,MDA
1923,MD.60,Bălţi,Balti,60,MDA
1924,ME.17,Rožaje Municipality,Rozaje Municipality,17,MNE
1925,ME.21,Opština Žabljak,Opstina Zabljak,21,MNE
1926,ME.20,Ulcinj,Ulcinj,20,MNE
1927,ME.19,Tivat,Tivat,19,MNE
1928,ME.16,Podgorica,Podgorica,16,MNE
1929,ME.18,Opština Šavnik,Opstina Savnik,18,MNE
1930,ME.15,Opština Plužine,Opstina Pluzine,15,MNE
1931,ME.14,Pljevlja,Pljevlja,14,MNE
1932,ME.13,Opština Plav,Opstina Plav,13,MNE
1933,ME.12,Opština Nikšić,Opstina Niksic,12,MNE
1934,ME.11,Mojkovac,Mojkovac,11,MNE
1935,ME.10,Kotor,Kotor,10,MNE
1936,ME.09,Opština Kolašin,Opstina Kolasin,09,MNE
1937,ME.03,Berane,Berane,03,MNE
1938,ME.08,Herceg Novi,Herceg Novi,08,MNE
1939,ME.07,Danilovgrad,Danilovgrad,07,MNE
1940,ME.06,Cetinje,Cetinje,06,MNE
1941,ME.05,Budva,Budva,05,MNE
1942,ME.04,Bijelo Polje,Bijelo Polje,04,MNE
1943,ME.02,Bar,Bar,02,MNE
1944,ME.01,Andrijevica,Andrijevica,01,MNE
1945,ME.22,Gusinje Municipality,Gusinje Municipality,22,MNE
1946,ME.23,Petnjica Municipality,Petnjica Municipality,23,MNE
1947,ME.24,Tuzi Municipality,Tuzi Municipality,24,MNE
1948,ME.25,Zeta,Zeta,25,MNE
1949,MG.71,Diana,Diana,71,MDG
1950,MG.72,Sava,Sava,72,MDG
1951,MG.42,Sofia,Sofia,42,MDG
1952,MG.32,Analanjirofo,Analanjirofo,32,MDG
1953,MG.41,Boeny,Boeny,41,MDG
1954,MG.43,Betsiboka,Betsiboka,43,MDG
1955,MG.33,Alaotra Mangoro,Alaotra Mangoro,33,MDG
1956,MG.44,Melaky,Melaky,44,MDG
1957,MG.14,Bongolava,Bongolava,14,MDG
1958,MG.12,Vakinankaratra,Vakinankaratra,12,MDG
1959,MG.13,Itasy,Itasy,13,MDG
1960,MG.11,Analamanga,Analamanga,11,MDG
1961,MG.31,Atsinanana,Atsinanana,31,MDG
1962,MG.54,Menabe,Menabe,54,MDG
1963,MG.22,Amoron'i Mania,Amoron'i Mania,22,MDG
1964,MG.21,Upper Matsiatra,Upper Matsiatra,21,MDG
1965,MG.24,Ihorombe,Ihorombe,24,MDG
1966,MG.25,Atsimo-Atsinanana,Atsimo-Atsinanana,25,MDG
1967,MG.53,Anosy,Anosy,53,MDG
1968,MG.52,Androy,Androy,52,MDG
1969,MG.51,Atsimo-Andrefana,Atsimo-Andrefana,51,MDG
1970,MG.26,Fitovinany Region,Fitovinany Region,26,MDG
1971,MG.27,Vatovavy Region,Vatovavy Region,27,MDG
1972,MH.007,Ailinginae Atoll,Ailinginae Atoll,007,MHL
1973,MH.010,Ailinglaplap Atoll,Ailinglaplap Atoll,010,MHL
1974,MH.030,Ailuk Atoll,Ailuk Atoll,030,MHL
1975,MH.040,Arno Atoll,Arno Atoll,040,MHL
1976,MH.050,Aur Atoll,Aur Atoll,050,MHL
1977,MH.060,Bikar Atoll,Bikar Atoll,060,MHL
1978,MH.070,Bikini Atoll,Bikini Atoll,070,MHL
1979,MH.080,Ebon Atoll,Ebon Atoll,080,MHL
1980,MH.090,Enewetak Atoll,Enewetak Atoll,090,MHL
1981,MH.100,Erikub Atoll,Erikub Atoll,100,MHL
1982,MH.120,Jaluit Atoll,Jaluit Atoll,120,MHL
1983,MH.150,Kwajalein Atoll,Kwajalein Atoll,150,MHL
1984,MH.160,Lae Atoll,Lae Atoll,160,MHL
1985,MH.180,Likiep Atoll,Likiep Atoll,180,MHL
1986,MH.190,Majuro Atoll,Majuro Atoll,190,MHL
1987,MH.300,Maloelap Atoll,Maloelap Atoll,300,MHL
1988,MH.320,Mili Atoll,Mili Atoll,320,MHL
1989,MH.330,Namdrik Atoll,Namdrik Atoll,330,MHL
1990,MH.340,Namu Atoll,Namu Atoll,340,MHL
1991,MH.350,Rongelap Atoll,Rongelap Atoll,350,MHL
1992,MH.360,Rongrik Atoll,Rongrik Atoll,360,MHL
1993,MH.385,Taka Atoll,Taka Atoll,385,MHL
1994,MH.073,Bokak Atoll,Bokak Atoll,073,MHL
1995,MH.390,Ujae Atoll,Ujae Atoll,390,MHL
1996,MH.400,Ujelang,Ujelang,400,MHL
